AAPL,GOOG,MSFT,AMZN,TSLA,NVDA,JPM,JNJ,V,BA,MRK,CMCSA,CSCO,ABBV,CVS,INTC,MCD,COST,TMUS,BMY,ORCL,UNP,MDT,MMM,F,IBM,CAT,GE,XOM
0.006501754574443482,0.02730398531903745,0.0027106874491069043,0.08071742036242265,0.0,0.12166868592131341,0.02005169822112129,0.006081299104398626,0.0,0.0001966594931731465,0.007081278219154516,0.0,0.022701843452793857,0.017851483361309685,0.02455049400098719,0.0003374457151960524,0.07240942086382174,0.08249833744418107,0.005742851243155433,0.04290388219190439,0.0,0.0,0.3038798238764011,0.0019714603288696316,0.01701345027985876,0.08915336502167372,0.01902465416937137,0.027060612295175507,0.0005874070911288813
