Date,2017
2017-01-03,0.0
2017-01-04,0.005819913208403406
2017-01-05,0.0116601708700594
2017-01-06,0.016427166917183083
2017-01-09,0.014489579937739768
2017-01-10,0.013369089303632732
2017-01-11,0.014539699320073074
2017-01-12,0.013116536575210266
2017-01-13,0.014888391457947474
2017-01-17,0.012890072653957245
2017-01-18,0.01422251829663516
2017-01-19,0.01467399818078663
2017-01-20,0.015777491566854374
2017-01-23,0.013998014881415069
2017-01-24,0.021484623782640228
2017-01-25,0.03767597296690631
2017-01-26,0.03683502255369056
2017-01-27,0.03769052648902441
2017-01-30,0.03215326183228515
2017-01-31,0.025458392011572233
2017-02-01,0.02532247360472932
2017-02-02,0.026472559737264634
2017-02-03,0.03301814968632776
2017-02-06,0.034163495115283715
2017-02-07,0.03963420534965333
2017-02-08,0.03514879272018625
2017-02-09,0.038586964850411014
2017-02-10,0.04583786671218132
2017-02-13,0.05456469349424141
2017-02-14,0.05887901908493215
2017-02-15,0.06532776815731725
2017-02-16,0.06846169352965599
2017-02-17,0.07328869423407534
2017-02-21,0.08147457428186858
2017-02-22,0.08124106228196598
2017-02-23,0.08543501026015345
2017-02-24,0.08860992769045353
2017-02-27,0.08847985619466653
2017-02-28,0.088432184192008
2017-03-01,0.10101041832877139
2017-03-02,0.09725726674538224
2017-03-03,0.09489836390195248
2017-03-06,0.09169758859378326
2017-03-07,0.09325776728742231
2017-03-08,0.09254250630320475
2017-03-09,0.09256501048702057
2017-03-10,0.09266749057020537
2017-03-13,0.09198109372908697
2017-03-14,0.09120556672661692
2017-03-15,0.09532418174929566
2017-03-16,0.09852060761061512
2017-03-17,0.10086536282461014
2017-03-20,0.09852753608633007
2017-03-21,0.08532935268694906
2017-03-22,0.08909910526315097
2017-03-23,0.08927997258187496
2017-03-24,0.08696835667313627
2017-03-27,0.08790805897991577
2017-03-28,0.09233062432612864
2017-03-29,0.09330914744176369
2017-03-30,0.09426319338701787
2017-03-31,0.09285382813894319
2017-04-03,0.09459487599538906
2017-04-04,0.09835317366098814
2017-04-05,0.09472181766237087
2017-04-06,0.09505325595987794
2017-04-07,0.09650536344523619
2017-04-10,0.09508447291633768
2017-04-11,0.09535582694432573
2017-04-12,0.09046402919115967
2017-04-13,0.08677221286968641
2017-04-17,0.09766613601253758
2017-04-18,0.09362861454343613
2017-04-19,0.09172208442787337
2017-04-20,0.09848679959129177
2017-04-21,0.09938488398086934
2017-04-24,0.10819858993872793
2017-04-25,0.11493327505872075
2017-04-26,0.11255998717436143
2017-04-27,0.1178061415792542
2017-04-28,0.11876066376246631
2017-05-01,0.11820223211753506
2017-05-02,0.12309143192046329
2017-05-03,0.12172577825872713
2017-05-04,0.12239194674715806
2017-05-05,0.1239082337943086
2017-05-08,0.12349107801521748
2017-05-09,0.12495961020672429
2017-05-10,0.11863483089539004
2017-05-11,0.11848717493768988
2017-05-12,0.11957258594353207
2017-05-15,0.12302237099481939
2017-05-16,0.125112737355358
2017-05-17,0.10749623195152971
2017-05-18,0.10653934974643546
2017-05-19,0.11428428350931616
2017-05-22,0.12361264439103671
2017-05-23,0.12444429159202917
2017-05-24,0.13060936253543062
2017-05-25,0.13711707808817636
2017-05-26,0.13699505314015922
2017-05-30,0.13908681946489693
2017-05-31,0.14312556796297063
2017-06-01,0.14535883405720026
2017-06-02,0.15372323147494527
2017-06-05,0.15228691957155388
2017-06-06,0.14609284451950716
2017-06-07,0.14952193538483102
2017-06-08,0.15262021020401478
2017-06-09,0.14751677615326234
2017-06-12,0.1445572746917782
2017-06-13,0.1521638800847694
2017-06-14,0.15455348106190356
2017-06-15,0.15538839618990388
2017-06-16,0.15822078749717253
2017-06-19,0.16507066654598382
2017-06-20,0.16219793810933572
2017-06-21,0.1648383477332118
2017-06-22,0.1706719710776341
2017-06-23,0.17719796410709843
2017-06-26,0.17349715326501147
2017-06-27,0.16547573774069696
2017-06-28,0.17187513605965132
2017-06-29,0.15887922856304704
2017-06-30,0.15782607325312914
2017-07-03,0.15646869925879245
2017-07-05,0.1626054469692302
2017-07-06,0.15412842504029073
2017-07-07,0.16013144126797554
2017-07-10,0.16482682481272382
2017-07-11,0.1685526051873658
2017-07-12,0.17428959759934537
2017-07-13,0.17288978613712708
2017-07-14,0.1798500287667314
2017-07-17,0.1790913233856007
2017-07-18,0.1818249324604413
2017-07-19,0.18671736818198048
2017-07-20,0.18798220008960065
2017-07-21,0.19040504777757003
2017-07-24,0.1906046507471757
2017-07-25,0.190087069163949
2017-07-26,0.21414846368441218
2017-07-27,0.21819360085455738
2017-07-28,0.21636533707573674
2017-07-31,0.21792773678400626
2017-08-01,0.21888348485698744
2017-08-02,0.218845733363845
2017-08-03,0.219298334709192
2017-08-04,0.21899367546868825
2017-08-07,0.2226387970280582
2017-08-08,0.2204957122718501
2017-08-09,0.21503331736078832
2017-08-10,0.20507540378733163
2017-08-11,0.20986307331430795
2017-08-14,0.22045508184590032
2017-08-15,0.22289843514001567
2017-08-16,0.22388087087389777
2017-08-17,0.21138155669308079
2017-08-18,0.20964436856423754
2017-08-21,0.21176484794862013
2017-08-22,0.22267758439067276
2017-08-23,0.2168701711210368
2017-08-24,0.21596024762434626
2017-08-25,0.21266872846580548
2017-08-28,0.21515922289618974
2017-08-29,0.2208654035497529
2017-08-30,0.22343048475869387
2017-08-31,0.22733160116425308
2017-09-01,0.2286516324764985
2017-09-05,0.22027664768878746
2017-09-06,0.22081563912237925
2017-09-07,0.22995477176668752
2017-09-08,0.22941730085626402
2017-09-11,0.2425234947748189
2017-09-12,0.2440437213685361
2017-09-13,0.24707908228716785
2017-09-14,0.25263705582977825
2017-09-15,0.25050919199900457
2017-09-18,0.2527701103340069
2017-09-19,0.252713159674526
2017-09-20,0.2544478127178285
2017-09-21,0.2527484173426691
2017-09-22,0.25256717125190137
2017-09-25,0.24442887269609145
2017-09-26,0.24339722274048053
2017-09-27,0.24653770145828685
2017-09-28,0.24820601946792598
2017-09-29,0.2511916325470757
2017-10-02,0.25770440617434665
2017-10-03,0.25886265870153186
2017-10-04,0.2611631589554827
2017-10-05,0.2678224877669249
2017-10-06,0.26685014174810834
2017-10-09,0.26623827587814003
2017-10-10,0.2708231017351622
2017-10-11,0.2755390550648067
2017-10-12,0.2750086103573725
2017-10-13,0.27636747988628846
2017-10-16,0.27494809739470594
2017-10-17,0.276677297561504
2017-10-18,0.2823871152487058
2017-10-19,0.28115660541150844
2017-10-20,0.288869611314174
2017-10-23,0.28411300499524317
2017-10-24,0.2920500322456675
2017-10-25,0.28509494177960115
2017-10-26,0.2841914748204954
2017-10-27,0.2947221363087449
2017-10-30,0.295148324255674
2017-10-31,0.2953510396708201
2017-11-01,0.29924433087187763
2017-11-02,0.30125077750403506
2017-11-03,0.3028635271285375
2017-11-06,0.30590112019470056
2017-11-07,0.3098127935473475
2017-11-08,0.31256973248985365
2017-11-09,0.3046043955841855
2017-11-10,0.3001117148456901
2017-11-13,0.30278448833592414
2017-11-14,0.3029713941377964
2017-11-15,0.29762884541521395
2017-11-16,0.30433955108598676
2017-11-17,0.2978083626833447
2017-11-20,0.300722578734519
2017-11-21,0.3092209463496438
2017-11-22,0.30563004398538174
2017-11-24,0.3110219188312487
2017-11-27,0.3128086504246116
2017-11-28,0.32077164786653894
2017-11-29,0.3147897733930694
2017-11-30,0.33185905231476576
2017-12-01,0.32463853077020277
2017-12-04,0.3220148142165479
2017-12-05,0.31927713073764374
2017-12-06,0.324542420909185
2017-12-07,0.33027803502490966
2017-12-08,0.33932031362068804
2017-12-11,0.34127244125910094
2017-12-12,0.34973721904020794
2017-12-13,0.35124409594319644
2017-12-14,0.3505376183005301
2017-12-15,0.35379016883247133
2017-12-18,0.3569142854809942
2017-12-19,0.35440076652340435
2017-12-20,0.35383620015940237
2017-12-21,0.3502383501291461
2017-12-22,0.34927364940745786
2017-12-26,0.3496792802236985
2017-12-27,0.3522024046750822
2017-12-28,0.3544741149648645
2017-12-29,0.3489935665749431
