AAPL,GOOG,MSFT,AMZN,TSLA,NVDA,JPM,JNJ,V,BA,MRK,CMCSA,CSCO,ABBV,CVS,INTC,MCD,COST,TMUS,BMY,ORCL,UNP,MDT,MMM,F,IBM,CAT,GE,XOM
0.03160131942896201,0.00020844870898230886,0.07026879227471422,0.013604021647750451,0.019009095009453924,0.010289913650220651,0.0,0.08587558225430378,0.03236194064806845,0.04741510398321906,0.07235420813926553,0.05491124969391963,0.003462987319636035,0.04119499415062884,0.05957233332480337,0.09630641451400875,0.04382060947855722,0.004974078321224655,0.027072358804460735,0.05200737616040949,0.010895790317267699,0.005519935403658637,0.007660502617320511,0.07320175269152583,0.0,0.0036297994204594237,0.025422286073309174,0.0032456031325102624,0.1041135028313593
0.019534998762702812,0.04992887255981597,0.0,0.053864097195498194,1.318421572309561e-05,0.0,0.019815508345249342,0.026728128041113953,0.04082811944134625,0.045275006945877404,0.018103924040866238,0.010702661447198999,0.016321470380472068,0.0,0.031042057088595507,0.10067897269450686,0.004123119018337794,0.11842503025840595,0.010482597420484447,0.0,0.23721390589094465,0.005652627352909789,0.006972901988004121,0.02043182759743489,0.051556775623432895,0.0,0.02824775049196987,0.008736710926396331,0.07531975227271269
0.028497932600953017,0.00924041106160449,0.012431435938124954,0.09180286668315246,0.04952660346934524,0.017418737237417548,0.0,0.1505246488205979,0.0,0.008274081035971428,0.0,0.026023881329541216,0.015353388625917697,0.10217603280614432,0.05863115151997729,0.05329917072984116,0.021435043811420605,0.004338484113623199,0.0,0.05556674884776604,0.04595239272079385,0.022066260690086756,0.0011287479321248773,0.08098540544588514,0.027812984036548624,0.0,0.020529626996920444,0.0339381797503613,0.06304578379588043
0.034199278044718125,0.0108836165125856,0.029329913456771124,0.06551755576664402,0.022859838888870755,0.02504188233891222,0.02662755050652712,0.04210922429765188,0.0,0.0,0.07907107420886338,0.0,0.0,0.051787692604724,0.08140244158257219,0.21622927483651047,0.018061900338504508,0.027056628745201372,0.0,0.004051269112836151,0.07860034312276766,0.06784347892424054,0.0159911116483433,0.00953600944078265,0.010352547778983543,0.020261390933989928,0.03253830847474351,0.004621407276997194,0.026026261157258826
0.013536763971828502,0.029618444806566238,0.06122070297643469,0.043415945557978085,0.11820074092333721,0.010372089960483439,0.036700562228295715,0.037019674170131946,0.0,0.05695245695432329,0.03253284785899754,0.0,0.0,0.08052929684729243,0.03707494064638698,0.002709956036990531,0.035841757894000466,0.011551434562562002,0.0,0.05688295879703517,0.0802961308445282,0.029546625634981165,0.005178360838479748,0.0,0.04118655885693784,0.01761644696476857,0.027126875746419202,0.055783620242219584,0.07910480667902142
0.0,0.026394338574330486,0.019097848695396664,0.04313941278766339,2.6585444823853784e-05,0.014441936018683705,0.15582341764240712,0.052181261571221126,0.0,0.0675886756362167,0.0,0.0014790434964972745,0.011318700382504746,0.0,0.004610919809908585,0.14001846868106518,0.020593702951856842,0.12864168369480572,0.006564288581112085,0.0,0.013710757673997842,0.011381869326881289,0.0,0.03122481937909684,0.07346888644570189,0.011756234730125457,0.03212611930194263,0.020684264837043595,0.11372676433671693
0.0021649171297213952,0.012968508502669597,0.03556647593678499,0.044741085507157996,0.0,0.0203866622459695,0.0,0.03697228233638156,0.02730760651313674,0.04863387083975257,0.03144235839473976,0.001795449150031597,0.05108401153017828,0.025795229008627543,0.01657351281834971,0.0828060577505703,0.005086830104099911,0.04689243647450842,0.02899634364680602,0.026306410163844076,0.08044262458526502,3.089861760677255e-06,0.02151284875295251,0.0,0.0,0.035611685385596094,0.01787274040683525,0.013570598660273239,0.28546636429398725
0.05158887596403508,0.014036643539082624,0.02561269457433712,0.0,0.0,0.012810584177727232,0.027552460219871146,0.016938415209277552,0.029451336028696175,0.04259634530737306,0.0,0.0,0.028735365972947683,0.07590343119684313,0.0805848557156327,0.0909187678689392,0.02707917589079224,0.06035578892019561,0.08522156056022068,0.044701691576979084,0.0011475287691832732,0.03258134217456861,0.008965812038943833,0.10546508282529908,0.0,0.03636837117574771,0.01772646931417048,0.01775505781046895,0.0659023431686679
0.016665940679051965,0.018793442624745787,0.005213657747179778,0.04296256369355709,0.07774459736519895,0.0,0.05167150450204046,0.043476924822611736,0.04136231281044869,0.004129499297856233,0.04200971685962844,0.019570643533405957,0.016781626211253935,0.06071508490488075,0.04096241688809576,0.16614199373536978,0.0,0.0272541306953516,0.036941166448678925,0.03990451011231978,0.0020110038836106906,0.022970093105277378,0.0004050716038328318,0.05652724820583631,0.08450605612633308,0.03380954207640344,0.008355294736846885,0.029182830865773886,0.00993112646440984
0.034622851386017686,0.017529730926940133,0.03733679492049698,0.04866006624662536,0.08270986667729018,0.08719327609602895,0.04084187650744132,0.03860993049806895,0.03347202350982485,0.023527793376721846,0.04256924747141359,0.05994156703631337,0.016819697221956448,0.031434154636609535,0.03189076416676415,0.09413822869069884,0.034852657321981666,0.023640777033943794,0.041571526628550175,0.06440240914063897,0.0022250923331890798,0.0008526399892577029,0.00024193481275190846,0.005220647616666659,0.0,0.0,0.003830708945145323,0.04510621252910962,0.056757524279552996
0.022846624751260425,0.004827201000352449,0.01772095392565714,0.07413955529925813,0.029779819360909454,0.015097521376279848,0.04846041215785489,0.012584798141343181,0.11890390192973216,0.0,0.054890219454708934,0.07963660714196015,0.01073411867326074,0.03705237730391252,0.03053494547523817,0.02920067762861206,0.026754595056344973,0.026437505009758826,0.02337695957425215,0.012598866213426986,0.04668835480849072,0.004197716633010898,0.00028130435734260024,0.041231437918570986,0.024611067325791,0.009992368319909324,0.01859950150289218,0.05035143599657888,0.12846915366329026
0.07727062250751822,0.0,0.008918009196412948,0.025611696249908167,0.0,0.04897575459303702,0.01639235666164242,0.0243451740113969,0.033065673677577706,0.0857110450158437,0.19466131827626432,0.008587491812220543,0.012753210132472478,0.03653706880156227,0.014488122474619874,0.04386443612308302,0.0528985557614954,0.028244030073616117,0.07044317992225109,0.029925826269822715,0.0,0.02449145821773068,0.0,0.004615242859459403,0.0,0.00575751251037569,0.0,0.018242499118187143,0.1341997157335023
0.0,0.030526419281517808,0.008165319793968218,0.03695807123083446,0.02819576463467786,0.0069087592723603665,0.10389681690069423,0.05039109448945132,0.0029418595339209823,0.05535272755644642,0.03552248381009269,0.043918180464358685,0.007251131549120832,0.020014644935315958,0.0,0.07521882908186216,0.021980214875528144,0.009439381822725553,0.07643716895140165,0.004547763447755805,0.15633753339722636,0.020980056864348638,0.005511575495810972,0.04904403114115361,0.02158150432543283,0.01162846388260209,0.03033995532751652,0.0015398409700984673,0.08537040696377741
0.0,0.11433435475724289,0.014349579216918349,0.0,0.037574216090499477,0.0,0.08815728698875545,0.003761814530571637,0.02768604768462257,0.0,0.06551208044551078,0.04030230852748363,0.0,0.12544567829782277,0.07671929765511437,0.1030012910723299,0.0,0.03152459255180899,0.03769637743676437,0.01644365806639341,0.06968754775247495,0.0,0.0,0.02157077353557702,0.0,0.011528489356325177,0.032003225323700105,0.05282565267511469,0.029875728034969337
0.007243148858063732,0.0,0.00489617371162859,0.0,4.135520525891111e-05,0.09088287604764715,0.030604282389396047,0.041052256451317624,0.0,0.005259191697574534,0.0,0.0,0.009559333164080117,0.047779818290713566,0.015319931960169111,0.01812433022390001,0.03893026375132152,0.11509232586568316,0.004927868545296069,0.09368621639051286,0.10161371517581871,0.0831690361628649,0.0053074264794825965,0.0,0.006913119018837306,0.012412750704453164,0.006825021670054375,0.0031448387044356366,0.25721471953149044
0.01878948689883436,0.04491448262402975,0.028903956576075897,0.011422116231096076,0.01676567582582761,0.0,0.026428546303166975,0.010517314509833236,0.019789396604546306,0.011144687935814869,0.018601861155859965,0.1518495590352906,0.0014205396534073757,0.015871475443811518,0.01871462630427018,0.07731917982608795,0.024673245088365846,0.07157769304928717,0.022353677507557002,0.08688192084536614,0.007607881995695878,0.003835422601495848,0.00013139359761050383,0.09790792914184786,0.027714556245782142,0.009614990608341572,0.08096689276409644,0.06535767576575358,0.0289238158608474
0.015049371770174664,0.0386496523164669,0.02645654160511479,0.0,0.024446337864096033,0.048101866470103734,0.0061809303639143495,0.06649021798269233,0.0009436438569644576,0.012439602553628875,0.02770365500028001,0.04472876662505197,0.02259195152298111,0.13148481795367598,0.0,0.06990369157879368,0.004666340766787623,0.01926683802710824,0.05342267980113629,0.15780524103782984,0.02352288273273728,0.059716692746566324,0.011600058526064471,0.04180990093601517,0.04287736314367194,0.012127515417199329,0.012286683792603736,0.0005907180914090413,0.025136037516931962
0.03230366254466779,0.029795385819042217,0.0,0.0,0.025146286753100884,0.0025840760566651394,0.008089520905320759,0.06344085898380794,0.023523426038451537,0.0,0.023962652268179563,0.0,0.00039652911640435573,0.04491841443856489,0.14659941954400846,0.0011343858972325124,0.050565849571830766,0.04829342269415896,0.08902189281908207,0.05824414786342086,0.03488452960919588,0.05719172219744155,0.0006444971195274413,0.11033876386750704,0.0479392332175109,0.00513884092868675,0.045448297198993945,0.022767330079678662,0.02762685446751923
0.04545245475418431,0.04315578991653562,0.03606819351436017,0.03843236229536766,0.0,0.016382842348195967,0.025024934938801154,0.054438623415517376,0.06204222469292413,0.039781048185160706,0.017073237921298546,0.07023218262695184,0.012447860769108667,0.15589486983947204,0.015653485359415728,0.01908408711541132,0.016316428680997655,0.0,0.04569887270753756,0.016841843972143423,0.017287615956815217,0.010759140612314108,0.004165333419787594,0.02973945103155417,0.03775573106255599,0.02816597202886042,0.020907285321656886,0.03179617277698683,0.08940195473608509
0.040925759822196726,0.0650978574615186,0.04144436928427929,0.0,0.002427185355310175,0.010871075623617736,0.020818829779191705,0.05008096701188842,0.02821931110952513,0.03603173088206795,0.006425915669789805,0.02725704518046476,0.009746021682659506,0.1171232670640607,0.015992333859674947,0.12834027666926096,0.03898493910477658,0.0824734835604018,0.0,0.006208650135158541,0.029476021445254953,0.01799881078332754,0.0014283706657079542,0.006809601297387885,0.026476793938655995,0.007181693547824689,0.027568088317296412,0.13810551517120542,0.016486085577495927
0.011151763774151315,0.03750412624722022,0.024142045855907204,0.07650005345519076,0.03354920452070052,0.02813485108021854,0.017115134275175223,0.030133823385587222,0.12717197431515564,0.030386743025272982,0.012056099528504878,0.016558411537587553,0.01583464534175016,0.0042194211297228515,0.023134499577937034,0.0927347864624034,0.037060183066562336,0.09451887173110524,0.010418842211862988,0.03864056288384409,0.10825233980039821,0.0,0.006535281036385594,0.06766070710506926,0.022431499096900377,0.013542715415097599,0.015819908497936064,0.0,0.0047915056423527965
0.0,0.04564084419602563,0.01331826579719766,0.0584664073518871,0.05699682880910237,0.02627824730508568,0.01643366664371701,0.02020006894939601,0.10831352625938147,0.02277666620945451,0.009836700495272391,0.07350309947164815,0.022890829563599953,0.08411636147977627,0.009265874654636403,0.008247550400045838,0.04458559812918685,0.029140739717282278,0.0072255275581656776,0.026447378997629493,0.0860273761497304,0.03909468873133425,0.0,0.04955814678929352,0.015065720620816903,0.0029515603522646283,0.012699478490286627,0.06008418429817748,0.05083466257960563
0.0,0.13187777181009946,0.022410922272368836,0.013951804413373944,0.06670124025000566,0.00599000459914696,0.01580264022083695,0.036323505625567715,0.0174079794813774,0.0010450737219563795,0.014378932747578807,0.02954507302152861,0.0005763773862927497,0.05285681289920675,0.007632280765982629,0.0875114999769259,0.012106667835572045,0.14877387371888723,0.0,0.03225778034806244,0.003622215031879152,0.05741615934294902,0.01194769829251777,0.030194293064713586,0.05202396564788431,0.020073940051440104,0.010338054328544724,0.015359083492200186,0.1018743496531006
0.0,0.0,0.01372982931837025,0.053589811908470834,0.10162649078573721,0.0,0.06503813108714816,0.0,0.022833264809802134,0.03709100726699008,0.010730462220502364,0.0,0.007594364372368088,0.036821299636771325,0.05260181356017275,0.08730001665038711,0.0321743280528329,0.0,0.05163150245256873,0.06515616251633222,0.007756173250531774,0.09260725684714893,0.0,0.024394416682268005,0.08033408409894832,0.009243439752196617,0.08538316345067878,0.0,0.062362981279773425
0.009068515183138727,0.02678639895239077,0.04998858207894778,0.02160122473035757,0.06397207553124286,0.00973115675525655,0.051776968107683854,0.0029885408959757303,0.03192797411263021,0.10485547131448433,0.009924022310103128,0.041797921486932045,0.0018683915346180194,0.015501659033741866,0.05012918546518094,0.0,0.0036995025018080746,0.034747382470363776,0.06735954256826893,0.031233388533565474,0.007442349760339486,0.08214399766291035,0.003131234096258258,0.01952699201934709,0.008301215147399055,0.007974429177289908,0.027756866307577843,0.15579718282132524,0.058967829440862304
0.017455836104264485,0.0,0.0,0.06547381832427925,0.0536033637417563,0.014349017855527746,0.020744433296212225,0.0021190829092167136,0.02470104466778142,0.04099812110415749,0.01527047305407941,0.051783550058800254,0.0,0.006730341004069044,0.03725741998355637,0.03795892230282818,0.0,0.0023122354069752683,0.020312929560252033,0.2811664266608505,0.004642275436759329,0.0,0.002432893520318366,0.020900334421641138,0.1674676947696092,0.06349388408893876,0.0,0.0,0.048825901728126536
0.0,0.0489327418995985,0.005594476406407241,0.07697010101333972,0.007614958136176472,0.023248673729900807,0.001631220544397966,0.014932954920564437,0.011282076962273457,0.0269662084451009,0.035724823460900515,0.36722513872172124,0.0034581262115589632,0.06070126391892901,0.019150384571394348,0.003835421829211003,0.04049777605059778,0.01785818274466783,0.02048377684126202,0.04780549692916048,0.02939664733974594,0.012527231118613239,0.0015900103292835544,0.012954215342046896,0.012288092885432762,0.004912469220757997,0.03841984772287087,0.041011094794083824,0.012986587910002222
0.04279410726772647,0.028467407013173535,0.0,0.10802767050186357,0.0847736680325271,0.06330964968758845,0.0,0.03463721337596937,0.006248468401149256,0.01641613695188623,0.00300473460106773,0.034470342979417756,0.01599310554529493,0.0,0.0437999244309271,0.20752729950973942,0.0021730015561936696,0.0,0.10154615429786004,0.06064796880816042,0.05182867823834051,0.004653394496026178,0.011742439741775836,0.0,0.03283604361504642,0.00883478659913478,0.010123881972809194,0.026143922376321963,0.0
0.023730290447272737,0.005572294447934138,0.029930873526497204,0.005613956385502835,0.024499789005484513,0.02776342516064032,0.020809015814469856,0.07396252699030086,0.029174071584243604,0.057407882219255225,0.010158032953280995,0.08566772770491761,0.019385466636614054,0.05898803262591425,0.032187271910561394,0.06531880299712683,0.013397737279702344,0.008127350216992816,0.018009222447487976,0.008041566213002777,0.12061320063619492,0.017660314106416837,0.0,0.02729477912829251,0.11851902801814196,0.0,0.005072750849558934,0.016249989379245863,0.0768446013149466
0.03650540792855008,0.024075987050610852,0.019429029863505812,0.09533589032448676,0.011923989473899952,0.06279177083633822,0.024788375216247438,0.03879092260478919,0.0604200596633022,0.0,0.0,0.0,0.02723860968557275,0.030887818945110834,0.07245040639860965,0.0067519201779712885,0.004458461093989381,0.011313419439544338,0.006220675948266021,0.0051978758984053625,0.304610255687282,0.01879388523434882,0.015552713324325933,0.03462760307046912,0.0,0.03502456845501263,0.014124459624989129,0.038685894054372234,0.0
0.006705029560743704,0.027442159482231245,0.0,0.12871593637477946,0.02687390874499458,0.07247897660990181,0.0,0.0,0.04393914957290319,0.02789610611329161,0.08269539785409696,0.0726495485332504,0.01061733359951422,0.08246133499070937,0.028980408023741445,0.07553639589658656,0.034514354187579976,0.08076058329343364,0.022426241559601483,0.05654247983909475,0.0,0.0038473538371506496,0.004519670671685781,0.0719558114478529,0.03148479608544069,0.0,0.003021226736121883,0.003935796985293873,0.0
0.005293264655993554,0.015711847859579443,0.012756975614469823,0.007553231068695103,0.007383694001718298,0.007259630011872947,0.01845836666048577,0.1034772133656383,0.0,0.05572160058487887,0.04696038914601649,0.12056423483278352,0.11928966306710963,0.030990095830578948,0.0,0.048304761571640535,0.05607301757551546,0.0,0.024540733782134817,0.033156879858642914,0.08595960944036077,0.05477766931987765,0.0025889344019736082,0.05790075984307475,0.0404499454793786,0.007877413097423541,0.0034430461896329226,0.0,0.033507022740523675
0.05320627398914334,0.0,0.03649626869575221,0.03777382657949356,0.01486014251041877,0.042838273127890354,0.007115908032243245,0.006233703928263556,0.03472936035659305,0.015240167007447005,0.0,0.1077625533002658,0.08513074430388075,0.1256396928571929,0.010216987328117363,0.022104196304236226,0.11224336562234163,0.001719663601249598,0.08265639426882787,0.022225456493212253,0.0,0.004284533818544801,0.0128026869496785,0.004087440681300239,0.010006296174284628,0.03267955054139381,0.04279231807651886,0.009690191593971487,0.06546400385773811
0.018999645797890718,0.14036954266830198,0.0048629617120344,0.02423655624230022,0.006919765641935581,0.0,0.016613783810883572,0.04354764514646596,0.03269851849792817,0.009063727161635188,0.07813691794073066,0.0,0.0726153907938384,0.04683728939299945,0.027276660283055608,0.0012254555480845474,0.051883939065690825,0.08261897163320456,0.05732843446501418,0.0,0.1538630209834137,0.0033162070402971023,0.012967241246231281,0.0012389899318109793,0.035023349985428186,0.0,0.025120992044686055,0.001971914881303795,0.05126307808483469
0.012011580425687769,0.016036605417331613,0.02312051391578752,0.030896838373870975,0.004900247180304271,0.020765550151637724,0.06818688594813642,0.0,0.00863213107523937,0.004980257119983678,0.03655755972912359,0.041521143884205684,0.003457727769441731,0.029172042270601033,0.055116555834864356,0.02362665400753542,0.009731036944405176,0.12218041877426042,0.10755017079867082,0.030001505017460312,0.042384975544597546,0.018616772906231403,0.004266275275837288,0.0,0.05127663682323375,0.09175951476507382,0.11143657700396459,0.0,0.03181382304251376
0.02597767876832234,0.012494653651348431,0.03292344269439593,0.027869198940122214,0.018542126269186235,0.0,0.0,0.013384420466223913,0.020795075329123665,0.008963456284339925,0.025514535104760084,0.025190383726083135,0.0,0.019052610001521888,0.05410153736630152,0.020529853182554268,0.017333221891735296,0.20650705119497978,0.07160398519394938,0.01032627868721587,0.06515148164020879,0.00444079301311964,0.0016201986667746353,0.025914128484764508,0.03986953936652685,0.0,0.12581921056241072,0.0958522786565599,0.03022286085747109
0.023833284043070432,0.0003845874976480435,0.035949247332956916,0.01569062046952754,0.12517264953910273,0.009530651237103296,0.1262219262501274,0.011348647401622308,0.0,0.10192223026345955,0.02415818293946289,0.0,0.009903541045942913,0.08854726669091306,0.0,0.11078887502768263,0.02170408568530038,0.015999531245129296,0.0,2.52014395568411e-05,0.0004861003459540644,0.0019058455354852791,0.0,0.0641644867634795,0.008977344779524738,0.010156432052822123,0.11501100706053985,0.0,0.07811825535358805
0.043731151126485,0.002892717288912134,0.03759336674328655,0.022718279282956767,0.0,0.01397938565243761,0.0,0.061897102490480665,0.07088928871410109,0.009865287928061925,0.032126590711842755,0.0708854601439227,0.06507925797573849,0.0,0.0,0.11975330198824652,0.023862463772166352,0.028846016466992728,0.19180994716801975,0.007634879086688005,0.019478602961892327,0.019667546259157676,0.0,0.08171877033459707,0.0,0.003615325170842499,0.06529391130295797,0.0,0.006661347430213283
0.0010612481011694447,0.0012251948370200056,0.007122952463017896,0.0165621278544418,0.1537984878371489,0.0,0.09795205356399277,0.014108743317210326,0.03298135521390979,0.04574676087128544,0.03186153694794654,0.026371482663199254,0.0,0.0,0.04002233216368315,0.06545899396461564,0.04086241415421661,0.025766930608946,0.02577862329660524,0.042852332180854436,0.02715177768427804,0.03231166905766566,0.0024000455814885725,0.08893995063026258,0.010257756562182167,0.03765272899829169,0.053464600301077754,0.031761648505412986,0.04652625264007717
0.016058167698914605,0.001243973715275726,0.018189107259584777,0.06528921367894432,0.050721026964286806,0.011129136735848135,0.01704170192673414,0.1733466386389648,0.01497999555184228,0.0,0.0009788378310634643,0.015730963542556216,0.10847383280762622,0.07767392493090804,0.036453930570159054,0.03660427946895543,0.041559616228849634,0.07880302483825634,0.0,0.0,0.0,0.0,0.01852594497346627,0.0949121517022705,0.049551637456650185,0.013918518217537168,0.00973892422546063,0.03015890081382644,0.018916550222018737
0.07538991410279285,0.007332881051396462,0.04968198677048529,0.021540153513807003,0.03490958595405678,0.061625022578272265,0.011264640439931825,0.07028221604938967,0.08949490930392485,0.04637741512455635,0.00302010058052068,0.01382372856946146,0.020070796211470295,0.05380714527173404,0.04043041697206244,0.094648916010186,0.0,0.0037525814018425927,0.0013951064332387972,0.07936864292806989,0.04853530259215512,0.0,0.03853418567898788,0.046176367856814074,0.03352094811172479,0.008543236152080231,0.0,0.04538961911352508,0.0010841812275133127
0.04947503160983037,0.03342905818376417,0.0,0.08418582485712073,0.022048428685642968,0.06845531452819997,0.06577355897874387,0.014550120129249763,0.0390900790703747,0.04357483528865948,0.07404697112279242,0.02672941761165258,0.01735275005165928,0.0,0.056318692438637345,0.06255523607756813,0.05104743210630444,0.005229597461121371,0.0014058904666166745,0.05680845776897937,0.0408055269449736,8.885867106991418e-05,0.0032822104560086105,0.0217252101765822,0.0695538948986053,0.02256197620867523,0.033358003014695575,0.028274359325763665,0.008273263866708198
0.10939163014102936,0.0,0.0,0.025050083606141704,0.019680979699175812,0.014049282991265706,0.0,0.06616178941724642,0.0560009490234667,0.018003671375107076,0.0018392998138264374,0.04956891115844574,0.010551407790488194,0.0996995008150364,0.017723031806504315,0.012560444339564117,0.09954957850201863,0.026171029447431757,0.025667336456259633,0.04581508865204721,0.0357162934648328,0.06207016891681436,0.017924549245203744,0.0,0.03322003183292112,0.020010542652858766,0.03384042449942157,0.06964341754464667,0.030090556808245558
0.07599917735326295,0.037452820461417714,0.0,0.014961386117226973,0.03389798585797972,0.0,0.02992818310843207,0.0,0.12624258389305565,0.07968329021731367,0.0042378072875212565,0.06254170444917875,0.008916608470053544,0.08457617285516855,0.019948140898959233,0.02622094620355209,0.0,0.028963539912658664,0.019909791616629903,0.04955634725314115,0.006703651532002855,0.09213853675828716,0.025952098391402046,0.023659817609518862,0.040677593423781924,0.010714802463368351,0.01993629549853142,0.060430524792354424,0.016750193575201
0.01998351481001429,0.05724742876151411,0.0035880154877554666,0.15364560777483774,0.031557304091736064,0.029555240478634965,0.001851165442562354,0.018440027907643375,0.047970685491477594,0.012544177535501666,0.0005379656571114847,0.053137735139885595,0.01888791257715055,0.0,0.08213538331958482,0.03470339410079992,0.005745948493747499,0.05464971913043268,0.058478838937678516,0.09437896256155082,0.0029097412899288773,0.019999334041928288,0.004319063925486496,0.011049175019490449,0.026793530588644223,0.0,0.03226024063567655,0.04498624466884062,0.07864364213038483
0.047966633759356135,0.037176068099618285,0.010179152378966945,0.020080344337637307,0.05569122205978477,0.01957589737787743,0.00857411875671973,0.026748811370368518,0.029525266684428498,0.0053003916249230775,0.03734026152545997,0.018299978008411804,0.05226725350946136,0.0,0.0,0.044132907718229086,0.10610839422089603,0.047427060840382694,0.14445731790201158,0.018602370996458183,0.021737462025424318,0.1187942515318415,0.004990213007312589,0.05725253626401385,0.039423174463529914,0.0,0.02834891153688648,0.0,0.0
